item_id,name,level,ilvl,slot,jobs,score_class,score,retail_source,relaunch_source,invasion_pool,obtainable
16769,Brass Zaghnal,10,0,Main,WAR/DRK/BST,WS,12,Craft | Guild Shop | Sparks,,yes,yes
16770,Zaghnal,20,0,Main,WAR/DRK/BST,WS,18,Craft | Guild Shop | Sparks,,yes,yes
16771,Falcastra,47,0,Main,WAR/DRK/BST,WS,35,,,yes,yes
16772,Brass Zaghnal +1,10,0,Main,WAR/DRK/BST,WS,13,Craft,,yes,yes
16773,Cruel Scythe,20,0,Main,DRK,WS,20,Drop: Doppelganger Dio,,yes,yes
16774,Scythe,18,0,Main,DRK,WS,19,Craft | Guild Shop | Sparks,,yes,yes
16775,Mythril Scythe,40,0,Main,DRK,WS,32,Craft | Guild Shop | Sparks,,yes,yes
16776,Mercenary Captains Scythe,30,0,Main,DRK,WS,26,,,yes,yes
16777,Death Scythe,73,0,Main,DRK,WS,48,Craft | Sparks,,yes,yes
16778,Bronze Zaghnal +1,1,0,Main,WAR/DRK/BST,WS,8,Craft,,yes,yes
16779,Zaghnal +1,20,0,Main,WAR/DRK/BST,WS,18,Craft,,yes,yes
16780,Legionnaires Scythe,10,0,Main,WAR/DRK/BST,WS,18,,,yes,yes
16781,Scythe +1,18,0,Main,DRK,WS,20,Craft,,yes,yes
16782,Mythril Scythe +1,40,0,Main,DRK,WS,32,Craft,,yes,yes
16783,Plantreaper,14,0,Main,WAR/DRK/BST,WS,15,"Drop: Mine Scorpion, Scimitar Scorpion",,yes,yes
16784,Frostreaper,27,0,Main,WAR/DRK/BST,WS,21,Drop: Cave Scorpion,,yes,yes
16785,Harvester,37,0,Main,WAR/DRK/BST,WS,26,Drop: Giant Scorpion,,yes,yes
16786,Barbarians Scythe,49,0,Main,DRK,WS,68,Drop: Duke Haborym,,yes,yes
16787,Demonslicer,55,0,Main,WAR/DRK/BST,WS,37,Drop: Grand Duke Batym,,yes,yes
16788,Vassagos Scythe,58,0,Main,DRK,WS,50,"BCNM: Grimshell Shocktroopers, Kindred Spirits",,yes,yes
16789,Darksteel Scythe,65,0,Main,DRK,WS,44,Craft | Sparks,,yes,yes
16790,Darksteel Scythe +1,65,0,Main,DRK,WS,45,Craft,,yes,yes
16791,Death Scythe +1,73,0,Main,DRK,WS,49,Craft,,yes,yes
16792,Goshishos Scythe,70,0,Main,WAR/DRK/BST,WS,45,Drop: Count Bifrons,,yes,yes
16793,Scythe Of Trials,71,0,Main,WAR/DRK/BST,WS,41,Quest: Souls In Shadow,,yes,yes
16794,Bone Scythe,53,0,Main,DRK,WS,39,Craft | Sparks,,yes,yes
16795,Bone Scythe +1,53,0,Main,DRK,WS,40,Craft,,yes,yes
16796,Mythril Zaghnal,42,0,Main,WAR/DRK/BST,WS,29,Craft | Sparks,,yes,yes
16797,Mythril Zaghnal +1,42,0,Main,WAR/DRK/BST,WS,30,Craft,,yes,yes
16798,Raven Scythe,43,0,Main,DRK,WS,38,Quest: Drk Af1 Dark Legacy,,yes,yes
16799,Senior Gold Musketeers Scythe,71,0,Main,WAR/DRK/BST,WS,42,,,yes,yes
16800,Knights Sword +1,47,0,Main/Sub,WAR/RDM/PLD/DRK/RUN,DPS,16,Craft,,yes,yes
16801,Sapara +1,7,0,Main/Sub,WAR/THF/DRK/SAM/BLU,DPS,5,Craft,,yes,yes
16802,Brass Xiphos +1,13,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BST/BRD/RNG/NIN/DRG/BLU/COR/RUN,DPS,7,Craft,,yes,yes
16803,Fleuret +1,30,0,Main/Sub,RDM/DRG,DPS,11,Craft,,yes,yes
16804,Flame Blade +1,47,0,Main/Sub,WAR/THF/DRK/BST/RNG/SAM/BLU,DPS,16,Craft,,yes,yes
16805,Royal Guards Fleuret,55,0,Main/Sub,RDM/DRG,DPS,27,,,yes,yes
16806,Centurions Sword,30,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,DPS,23,,,yes,yes
16807,Combat Casters Scimitar,40,0,Main/Sub,WAR/THF/DRK/SAM/BLU,DPS,28,,,yes,yes
16808,Wise Wizards Bilbo,55,0,Main/Sub,WAR/BLM/RDM/THF/PLD/DRK/BST/BRD/RNG/NIN/DRG/COR/DNC/RUN,DPS,15,,,yes,yes
16809,Wise Wizards Anelace,55,0,Main/Sub,WAR/RDM/PLD/DRK/BLU/COR/RUN,DPS,46,,,yes,yes
16810,Tactician Magicians Espadon,50,0,Main/Sub,WAR/PLD/DRK/RUN,DPS,42,,,yes,yes
16811,Darksteel Sword +1,51,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,WS,16,Craft,,yes,yes
16812,War Sword,34,0,Main/Sub,WAR/PLD/DRK/RUN,WS,14,Craft,,yes,yes
16813,Schlaeger +1,55,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,17,Craft,,yes,yes
16814,Crescent Sword,53,0,Main/Sub,WAR/THF/DRK/BST/RNG/SAM/BLU,WS,18,Craft,,yes,yes
16815,Mythril Degen +1,36,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,12,Craft,,yes,yes
16816,Holy Sword +1,36,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,DPS,13,Craft,,yes,yes
16817,Holy Degen +1,45,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,14,Craft,,yes,yes
16818,San Dorian Sword,24,0,Main/Sub,WAR/RDM/PLD/DRK/RUN,DPS,20,,,yes,yes
16819,Mithran Scimitar,28,0,Main/Sub,WAR/THF/DRK/SAM/BLU,DPS,16,Drop: DaDha Hundredmask,,yes,yes
16820,Strider Sword,32,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,DPS,16,Drop: Quu Domi the Gallant,,yes,yes
16821,Duel Rapier,43,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,12,Drop: GaBhu Unvanquished,,yes,yes
16822,Crimson Blade,49,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,DPS,15,Drop: Roc,,yes,yes
16823,Flame Degen +1,40,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,13,Craft,,yes,yes
16824,Carnage Rapier,55,0,Main/Sub,WAR/RDM/PLD/BRD/DRG/COR/DNC,DPS,16,Craft,,yes,yes
16825,Cermet Sword +1,59,0,Main/Sub,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/RUN,DPS,19,Craft,,yes,yes
16826,Divine Sword +1,38,0,Main/Sub,WAR/RDM/PLD/DRK/BLU/COR/RUN,DPS,13,Craft,,yes,yes
16827,Carnage Blade,58,0,Main/Sub,WAR/THF/DRK/BST/RNG/SAM/BLU,DPS,18,Craft,,yes,yes
16828,Bastard Sword +1,60,0,Main/Sub,WAR/PLD/DRK/RUN,WS,22,Craft,,yes,yes
16829,Fencing Degen,41,0,Main/Sub,RDM,CASTER,4,Quest: Rdm Af1 The Crimson Trial,,yes,yes
16830,Gluttony Sword,57,0,Main/Sub,WAR/PLD/DRK/RUN,WS,16,Drop: Skull of Gluttony,,yes,yes
16831,Greed Scimitar,60,0,Main/Sub,WAR/THF/DRK/BST/RNG/SAM/BLU,WS,30,Drop: Skull of Greed,,yes,yes
16832,Harpoon,1,0,Main,WAR/PLD/SAM/DRG,WS,4,Craft | Guild Shop | Sparks,,yes,yes
16833,Bronze Spear,7,0,Main,WAR/PLD/SAM/DRG,WS,8,Craft | Guild Shop | Sparks,,yes,yes
16834,Brass Spear,14,0,Main,WAR/PLD/SAM/DRG,WS,12,Craft | Guild Shop | Sparks,,yes,yes
16835,Spear,24,0,Main,WAR/PLD/SAM/DRG,WS,17,Craft | Guild Shop | Sparks,,yes,yes
16836,Halberd,36,0,Main,WAR/PLD/SAM/DRG,WS,21,Craft | Guild Shop | Sparks,,yes,yes
16837,Trident,45,0,Main,WAR/PLD/SAM/DRG,WS,26,,,yes,yes
16838,Tonbo-Giri,68,0,Main,SAM/DRG,WS,40,Drop: Faust,,yes,yes
16839,Partisan,57,0,Main,WAR/PLD/SAM/DRG,WS,32,Craft,,yes,yes
16840,Ox Tongue,71,0,Main,WAR/PLD/SAM/DRG,WS,39,Craft | Sparks,,yes,yes
16841,Wyvern Spear,73,0,Main,SAM/DRG,WS,40,Craft | Guild Shop,,yes,yes
16842,Golden Spear,65,0,Main,WAR/PLD/SAM/DRG,WS,33,Craft | Sparks,,yes,yes
16843,Draconis Lance,90,0,Main,DRG,WS,59,Drop: Impervious Chariot,,yes,yes
16844,Royal Squires Halberd,30,0,Main,WAR/PLD/SAM/DRG,WS,18,,,yes,yes
16845,Lance,34,0,Main,DRG,WS,26,Craft | Guild Shop | Sparks,,yes,yes
16846,Bloody Lance,63,0,Main,DRG,WS,40,Craft,,yes,yes
16847,Mythril Lance,48,0,Main,DRG,WS,34,Craft | Sparks,,yes,yes
16848,Darksteel Lance,58,0,Main,DRG,WS,39,Craft | Sparks,,yes,yes
16849,Cermet Lance,66,0,Main,DRG,WS,43,Craft,,yes,yes
16850,Mercurial Spear,70,0,Main,WAR/DRG,WS,12,,,yes,yes
16851,Royal Knight Army Lance,50,0,Main,WAR/PLD/SAM/DRG,WS,28,,,yes,yes
16852,Royal Spearmans Spear,18,0,Main,WAR/PLD/SAM/DRG,WS,14,,,yes,yes
16853,Lizard Piercer,32,0,Main,WAR/PLD/SAM/DRG,WS,18,Drop: Steelbiter Gudrud,,yes,yes
16854,Vougiers Contus,89,0,Main,DRG,DPS,80,Drop: Empousa,,yes,yes
16855,Colossal Lance,70,0,Main,DRG,WS,50,Drop: Ocean Sahagin,,yes,yes
16856,Obelisk,4,0,Main,WAR/PLD/SAM/DRG,WS,8,Drop: Thousandarm Deshglesh,,yes,yes
16857,Wind Spear,49,0,Main,WAR/PLD/SAM/DRG,WS,28,Drop: Skewer Sam,,yes,yes
16858,Sacred Lance,53,0,Main,DRG,WS,37,Craft,,yes,yes
16859,Bronze Spear +1,7,0,Main,WAR/PLD/SAM/DRG,WS,8,Craft,,yes,yes
16860,Holy Lance,53,0,Main,DRG,WS,37,Craft,,yes,yes
16861,Ice Lance,74,0,Main,DRG,WS,44,Craft | Sparks,,yes,yes
16862,Harpoon +1,1,0,Main,WAR/PLD/SAM/DRG,WS,4,Craft,,yes,yes
16863,Cruel Spear,20,0,Main,WAR/PLD/SAM/DRG,WS,14,Drop: Doppelganger Gog,,yes,yes
16864,Brass Spear +1,14,0,Main,WAR/PLD/SAM/DRG,WS,13,Craft,,yes,yes
16865,Spear +1,24,0,Main,WAR/PLD/SAM/DRG,WS,18,Craft,,yes,yes
16866,Halberd +1,36,0,Main,WAR/PLD/SAM/DRG,WS,22,Craft,,yes,yes
16867,Orc Piercer,41,0,Main,WAR/PLD/SAM/DRG,WS,24,"Drop: Abyssal Demon, Stygian Demon",,yes,yes
16868,Heavy Halberd,47,0,Main,WAR/PLD/SAM/DRG,WS,28,Drop: Juggler Hecatomb,,yes,yes
16869,Thundercloud,53,0,Main,WAR/PLD/SAM/DRG,WS,36,Drop: Behemoth,,yes,yes
16870,Envy Spear,59,0,Main,WAR/PLD/SAM/DRG,WS,28,Drop: Skull of Envy,,yes,yes
16871,Kamayari,52,0,Main,SAM,WS,29,Craft | Guild Shop,,yes,yes
16872,Kamayari +1,52,0,Main,SAM,WS,30,Craft,,yes,yes
16873,Wyvern Spear +1,73,0,Main,SAM/DRG,WS,42,Craft,,yes,yes
16874,Partisan +1,57,0,Main,WAR/PLD/SAM/DRG,WS,32,Craft,,yes,yes
16875,Golden Spear +1,65,0,Main,WAR/PLD/SAM/DRG,WS,34,Craft,,yes,yes
16876,Lance +1,34,0,Main,DRG,WS,26,Craft,,yes,yes
16877,Mythril Lance +1,48,0,Main,DRG,WS,35,Craft,,yes,yes
16878,Darksteel Lance +1,58,0,Main,DRG,WS,40,Craft,,yes,yes
16879,Cermet Lance +1,66,0,Main,DRG,WS,45,Craft,,yes,yes
16880,Holy Lance +1,53,0,Main,DRG,WS,38,Craft,,yes,yes
16881,Carnage Lance,63,0,Main,DRG,WS,40,Craft,,yes,yes
16882,Calamar,56,0,Main,WAR/PLD/SAM/DRG,WS,34,Drop: Pahh the Gullcaller,,yes,yes
16883,Monsoon Spear,53,0,Main,WAR/PLD/SAM/DRG,WS,37,Drop: Mouu the Waverider,,yes,yes
16884,Narval,67,0,Main,DRG,WS,42,Drop: Zuug the Shoreleaper,,yes,yes
16885,Gae Bolg,68,0,Main,DRG,WS,46,Drop: Vouivre,,yes,yes
16886,Grand Knights Lance,60,0,Main,DRG,WS,50,,,yes,yes
16887,Peregrine,42,0,Main,DRG,WS,32,,,yes,yes
16888,Battle Fork,55,0,Main,WAR/PLD/SAM/DRG,WS,34,Craft | Sparks,,yes,yes
16889,Battle Fork +1,55,0,Main,WAR/PLD/SAM/DRG,WS,37,Craft,,yes,yes
16890,Obelisk Lance,38,0,Main,PLD/DRG,WS,32,Craft,,yes,yes
16891,Obelisk Lance +1,38,0,Main,PLD/DRG,WS,35,Craft,,yes,yes
16892,Spear Of Trials,71,0,Main,WAR/SAM/DRG,WS,34,Quest: Methods Create Madness,,yes,yes
16893,Reserve Captains Lance,71,0,Main,WAR/PLD/SAM/DRG,WS,34,,,yes,yes
16894,Ox Tongue +1,71,0,Main,WAR/PLD/SAM/DRG,WS,42,Craft,,yes,yes
16895,Ice Lance +1,74,0,Main,DRG,WS,45,Craft,,yes,yes
16896,Kunai,1,0,Main/Sub,NIN,DPS,3,Craft | Guild Shop | Sparks,,yes,yes
16897,Kageboshi,50,0,Main/Sub,NIN,DPS,15,Guild Shop | BCNM: 3 2 1,,yes,yes
16898,Combat Casters Kusabi,70,0,Main/Sub,NIN,DPS,16,,,yes,yes
16899,Hototogisu,55,0,Main/Sub,NIN,DPS,20,Drop: Beryl-footed Molberry,,yes,yes
16900,Wakizashi,7,0,Main/Sub,NIN,DPS,4,Craft | Guild Shop | Sparks,,yes,yes
16901,Kodachi,32,0,Main/Sub,NIN,DPS,10,Craft | Guild Shop | Sparks,,yes,yes
16902,Sakurafubuki,43,0,Main/Sub,NIN,DPS,13,Craft | Guild Shop | Sparks,,yes,yes
16903,Kabutowari,61,0,Main/Sub,NIN,DPS,16,Craft | Guild Shop | Sparks,,yes,yes
16904,Fudo,70,0,Main/Sub,NIN,DPS,21,Drop: Tonberry Decapitator,,yes,yes
16905,Bokuto,41,0,Main/Sub,NIN,DPS,12,Craft | Sparks,,yes,yes
16906,Mokuto,16,0,Main/Sub,NIN,DPS,6,Craft | Sparks,,yes,yes
16907,Busuto,26,0,Main/Sub,NIN,DPS,8,Craft | Sparks,,yes,yes
16908,Yoto,46,0,Main/Sub,NIN,DPS,13,Craft | Sparks,,yes,yes
16909,Kororito,66,0,Main/Sub,NIN,DPS,17,Craft | Sparks,,yes,yes
16910,Mamushito,72,0,Main/Sub,NIN,DPS,19,Craft,,yes,yes
16911,Amanojaku,68,0,Main/Sub,NIN,DPS,14,Drop: Ogama,,yes,yes
16912,Kitsutsuki,64,0,Main/Sub,NIN,DPS,27,Drop: Celeste-eyed Tozberry,,yes,yes
16913,Shinogi,52,0,Main/Sub,NIN,DPS,21,Drop: Nightmare Vase | Guild Shop,,yes,yes
16914,Kunai +1,1,0,Main/Sub,NIN,DPS,3,Craft,,yes,yes
16915,Hien,47,0,Main/Sub,NIN,DPS,13,Craft | Guild Shop | Sparks,,yes,yes
16916,Hien +1,47,0,Main/Sub,NIN,DPS,14,Craft,,yes,yes
16917,Suzume,19,0,Main/Sub,NIN,DPS,7,Guild Shop,,yes,yes
16918,Wakizashi +1,7,0,Main/Sub,NIN,DPS,5,Craft,,yes,yes
16919,Shinobi-Gatana,13,0,Main/Sub,NIN,DPS,6,Craft | Guild Shop | Sparks,,yes,yes
16920,Shinobi-Gatana +1,13,0,Main/Sub,NIN,DPS,6,Craft,,yes,yes
16921,Kodachi +1,32,0,Main/Sub,NIN,DPS,11,Craft,,yes,yes
16922,Sakurafubuki +1,43,0,Main/Sub,NIN,DPS,14,Craft,,yes,yes
16923,Kabutowari +1,61,0,Main/Sub,NIN,DPS,17,Craft,,yes,yes
16924,Hocho,57,0,Main/Sub,NIN,DPS,16,Drop: Sozu Sarberry | Guild Shop,,yes,yes
16925,Mokuto +1,16,0,Main/Sub,NIN,DPS,6,Craft,,yes,yes
16926,Bokuto +1,41,0,Main/Sub,NIN,DPS,13,Craft,,yes,yes
16927,Busuto +1,26,0,Main/Sub,NIN,DPS,9,Craft,,yes,yes
16928,Hellfire Sword,27,0,Main,WAR/PLD/DRK/RUN,WS,20,Craft,,yes,yes
16929,Burning Claymore,13,0,Main,WAR/PLD/DRK/RUN,WS,14,Craft,,yes,yes
16930,Mercenarys Greatsword,20,0,Main,WAR/PLD/DRK/RUN,WS,27,,,yes,yes
16931,Two-Handed Sword +1,20,0,Main,WAR/PLD/DRK/RUN,WS,18,Craft,,yes,yes
16932,Greatsword +1,41,0,Main,WAR/PLD/DRK/RUN,WS,28,Craft,,yes,yes
16933,Darksteel Claymore +1,54,0,Main,WAR/PLD/DRK/RUN,WS,36,Craft,,yes,yes
16934,Braveheart,18,0,Main,WAR/PLD/DRK/RUN,WS,26,Drop: ZiGhi Boneeater,,yes,yes
16935,Barbarians Sword,24,0,Main,WAR/PLD/DRK/RUN,WS,34,Drop: Moo Ouzi the Swiftblade,,yes,yes
16936,Demonic Sword,31,0,Main,WAR/PLD/DRK/RUN,WS,22,Drop: Moo Ouzi the Swiftblade,,yes,yes
16937,Icicle Sword,39,0,Main,WAR/PLD/DRK/RUN,WS,26,Drop: Morbol,,yes,yes
16938,Glorious Sword,53,0,Main,WAR/PLD/DRK/RUN,WS,34,Drop: Orcish Overlord,,yes,yes
16939,Ram-Dao +1,59,0,Main,PLD/RUN,WS,40,Craft,,yes,yes
16940,Gerwitzs Sword,50,0,Main,WAR/PLD/DRK/RUN,WS,15,Drop: Gerwitzs Sword,,yes,yes
16941,Flamberge +1,69,0,Main,PLD/RUN,WS,51,Craft,,yes,yes
16942,Balmung,70,0,Main,DRK,WS,67,Drop: Fafnir,,yes,yes
16943,Ascalon,68,0,Main,WAR/PLD/DRK/RUN,WS,44,Drop: Phanduron the Condemned,,yes,yes
16944,Lockheart,64,0,Main,WAR/PLD/DRK/RUN,WS,36,Drop: Frostmane,,yes,yes
16945,Arondight,62,0,Main,WAR/PLD/DRK/RUN,WS,40,Drop: Cancer,,yes,yes
16946,Windurstian Sword,25,0,Main,WAR/PLD/DRK/RUN,WS,28,Craft,,yes,yes
16947,Federation Sword,25,0,Main,WAR/PLD/DRK/RUN,WS,28,Craft,,yes,yes
16948,Royal Swordsmans Blade +1,43,0,Main,WAR/PLD/DRK/RUN,WS,28,Craft,,yes,yes
16949,Royal Swordsmans Blade +2,43,0,Main,WAR/PLD/DRK/RUN,WS,29,Craft,,yes,yes
16950,Mythril Heart,66,0,Main,WAR/PLD/DRK/RUN,WS,40,Craft,,yes,yes
16951,Mythril Heart +1,66,0,Main,WAR/PLD/DRK/RUN,WS,40,Craft,,yes,yes
16952,Sword Of Trials,71,0,Main,WAR/PLD/DRK/RUN,WS,37,Quest: Inheritance,,yes,yes
16953,Reserve Captains Greatsword,71,0,Main,WAR/PLD/DRK/RUN,WS,43,,,yes,yes
16954,Pealing Nagan,71,0,Main,PLD/DRK/RUN,WS,46,Craft,,yes,yes
16955,Nagan +1,71,0,Main,PLD/DRK/RUN,WS,48,Craft,,yes,yes
16956,Skofnung,74,0,Main,WAR/PLD/DRK/RUN,WS,44,Drop: Olla Grande,,yes,yes
16957,Faussar,47,0,Main,PLD/DRK/RUN,WS,30,Craft | Sparks,,yes,yes
16958,Faussar +1,47,0,Main,PLD/DRK/RUN,WS,31,Craft,,yes,yes
16959,Platoon Sword,20,0,Main,PLD/DRK/RUN,WS,16,"BCNM: Crustacean Conundrum, Wings Of Fury",,yes,yes
16960,Uchigatana,12,0,Main,SAM/NIN,WS,12,Craft | Guild Shop | Sparks,,yes,yes
16961,Murasame,70,0,Main,SAM/NIN,WS,36,Drop: Ash Dragon,,yes,yes
16962,Ashura,36,0,Main,SAM/NIN,WS,22,Craft | Guild Shop | Sparks,,yes,yes
16963,Taimakuniyuki,87,0,Main,SAM/NIN,WS,58,Sparks,,yes,yes
16964,Zanbato,61,0,Main,SAM,WS,36,Craft | Guild Shop | Sparks,,yes,yes
16965,Koryukagemitsu,50,0,Main,SAM,WS,38,BCNM: Beloved Of The Atlantes,,yes,yes
16966,Tachi,8,0,Main,SAM,WS,10,Craft | Guild Shop | Sparks,,yes,yes
16967,Mikazuki,44,0,Main,SAM,WS,29,Craft | Guild Shop | Sparks,,yes,yes
16968,Kamewari,70,0,Main,SAM,WS,54,Drop: Amikiri,,yes,yes
16969,Onikiri,65,0,Main,SAM,WS,42,Drop: Oni Carcass,,yes,yes
16970,Hosodachi,37,0,Main,SAM,WS,26,Craft | Guild Shop | Sparks,,yes,yes
16971,Yukitsugu,77,0,Main,SAM,WS,48,Sparks,,yes,yes
16972,Kazaridachi,67,0,Main,SAM,WS,38,Craft | Guild Shop | Sparks,,yes,yes
16973,Homura,34,0,Main,SAM,WS,24,Craft | Guild Shop | Sparks,,yes,yes
16974,Dotanuki,55,0,Main,SAM/NIN,WS,32,Guild Shop,,yes,yes
16975,Kanesada,26,0,Main,SAM/NIN,WS,18,Guild Shop,,yes,yes
16976,Onimaru,73,0,Main,SAM,WS,56,BCNM: Like The Wind,,yes,yes
16977,Yukitsugu +1,77,0,Main,SAM,WS,50,,,yes,yes
16978,Uchigatana +1,12,0,Main,SAM/NIN,WS,12,Craft,,yes,yes
16979,Ashura +1,36,0,Main,SAM/NIN,WS,23,Craft,,yes,yes
16980,Sukesada,66,0,Main,SAM/NIN,WS,45,Drop: Shii,,yes,yes
16981,Tachi +1,8,0,Main,SAM,WS,11,Craft,,yes,yes
16982,Nodachi,16,0,Main,SAM,WS,15,Craft | Guild Shop | Sparks,,yes,yes
16983,Nodachi +1,16,0,Main,SAM,WS,16,Craft,,yes,yes
16984,Jindachi,54,0,Main,SAM,WS,34,Craft | Guild Shop,,yes,yes
16985,Jindachi +1,54,0,Main,SAM,WS,35,Craft,,yes,yes
16986,Homura +1,34,0,Main,SAM,WS,24,Craft,,yes,yes
16987,Okanehira,23,0,Main,SAM,WS,19,Guild Shop,,yes,yes
16988,Kotetsu,27,0,Main,SAM,WS,20,Guild Shop,,yes,yes
16989,Mikazuki +1,44,0,Main,SAM,WS,30,Craft,,yes,yes
16990,Daihannya,59,0,Main,SAM,WS,42,"Drop: Ancient Goobbue, Keeper of Halidom | Guild Shop",,yes,yes
16991,Odenta,48,0,Main,SAM,WS,32,Guild Shop | BCNM: 3 2 1,,yes,yes
16992,Slice Of Bluetail,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16993,Peeled Crayfish,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16994,Slice Of Moat Carp,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16995,Piece Of Rotten Meat,1,0,Ammo,All Jobs,,,"Drop: Antican Aedilis, Antican Antesignanus, Antican Auxiliarius, Antican Centurio +17 more",,yes,yes
16996,Ball Of Sardine Paste,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16997,Ball Of Crayfish Paste,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16998,Ball Of Insect Paste,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
16999,Ball Of Trout Paste,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
17000,Meatball,1,0,Ammo,All Jobs,,,Craft | Guild Shop,,yes,yes
17001,Giant Shell Bug,1,0,Ammo,All Jobs,,,Drop: Dreadbug,,yes,yes
17002,Robber Rig,1,0,Ammo,All Jobs,,,,,yes,yes
17003,Super Scoop,1,0,Ammo,All Jobs,,,,,yes,yes
17004,Judge Minnow,1,0,Ammo,All Jobs,,,,,,NO
17005,Lufaise Fly,1,0,Ammo,All Jobs,,,,,yes,yes
17006,Drill Calamary,1,0,Ammo,All Jobs,,,,,yes,yes
17007,Dwarf Pugil,1,0,Ammo,All Jobs,,,,,yes,yes
17008,Regular Maze Monger Ball,1,0,Ammo,All Jobs,,,,,yes,yes
17009,Large Maze Monger Ball,1,0,Ammo,All Jobs,,,,,yes,yes
17010,Goliath Worm,1,0,Ammo,All Jobs,,,Quest: Songbirds In A Snowstorm,,yes,yes
17011,Ebisu Fishing Rod,1,0,Range,All Jobs,,,,,yes,yes
17012,Judges Rod,1,0,Range,All Jobs,,,,,,NO
17013,Goldfish Basket,1,0,Range,All Jobs,,,,,yes,yes
17014,Hume Fishing Rod,1,0,Range,All Jobs,,,Craft,,yes,yes
17015,Halcyon Rod,1,0,Range,All Jobs,,,Craft,,yes,yes
17016,Pet Food Alpha Biscuit,12,0,Ammo,All Jobs,DPS,71,Craft,,yes,yes
17017,Pet Food Beta Biscuit,24,0,Ammo,All Jobs,DPS,214,Drop: Goblin Tamer | Craft,,yes,yes
17018,Pet Food Gamma Biscuit,36,0,Ammo,All Jobs,DPS,429,Craft,,yes,yes
17019,Pet Food Delta Biscuit,48,0,Ammo,All Jobs,DPS,706,Craft,,yes,yes
17020,Pet Food Epsilon Biscuit,60,0,Ammo,All Jobs,DPS,988,Craft,,yes,yes
17021,Pet Food Zeta Biscuit,72,0,Ammo,All Jobs,DPS,1271,Craft,,yes,yes
17022,Pet Food Eta Biscuit,84,0,Ammo,All Jobs,DPS,1694,Craft,,yes,yes
17023,Pet Food Theta Biscuit,96,0,Ammo,All Jobs,DPS,2259,Craft,,yes,yes
17024,Ash Club,1,0,Main/Sub,All Jobs,WS,2,Craft | Guild Shop | Sparks,,yes,yes
17025,Chestnut Club,16,0,Main/Sub,All Jobs,WS,4,Craft | Guild Shop | Sparks,,yes,yes
17026,Bone Cudgel,27,0,Main/Sub,All Jobs,WS,6,Craft | Guild Shop,,yes,yes
17027,Oak Cudgel,36,0,Main/Sub,All Jobs,WS,8,Craft | Guild Shop,,yes,yes
17028,Freeswords Club,10,0,Main/Sub,All Jobs,WS,4,,,yes,yes
17029,Bouncer Club,20,0,Main/Sub,All Jobs,WS,5,Quest: Sob5 Crying Over Onions,,yes,yes
17030,Great Club,39,0,Main/Sub,WAR/PLD/DRK/BST/SAM,WS,10,Craft | Guild Shop | Quest: Blast From The Past,,yes,yes
17031,Shell Scepter,1,0,Main/Sub,All Jobs,WS,0,,,yes,yes
17032,Gobbie Gavel,1,0,Main/Sub,All Jobs,WS,0,,,yes,yes
17033,Bone Cudgel +1,27,0,Main/Sub,All Jobs,WS,6,Craft,,yes,yes
17034,Bronze Mace,4,0,Main/Sub,WAR/WHM/PLD/GEO,WS,3,Craft | Guild Shop | Sparks,,yes,yes
17035,Mace,19,0,Main/Sub,WAR/WHM/PLD/GEO,WS,7,Craft | Guild Shop | Sparks,,yes,yes
17036,Mythril Mace,35,0,Main/Sub,WAR/WHM/PLD/GEO,WS,10,Craft | Guild Shop | Sparks,,yes,yes
17037,Darksteel Mace,57,0,Main/Sub,WAR/WHM/PLD/GEO,WS,16,Craft,,yes,yes
17038,Buzdygan,71,0,Main/Sub,WAR/WHM/PLD/GEO,WS,21,Craft,,yes,yes
17039,Platinum Mace,67,0,Main/Sub,WAR/WHM/PLD/GEO,WS,17,Craft,,yes,yes
17040,Warp Cudgel,36,0,Main/Sub,All Jobs,WS,8,Craft,,yes,yes
